PING 8.8.8.8 (8.8.8.8): 56 data bytes
64 bytes from 8.8.8.8: icmp_seq=62 ttl=120 time=103.671 ms
64 bytes from 8.8.8.8: icmp_seq=63 ttl=120 time=30.588 ms
64 bytes from 8.8.8.8: icmp_seq=64 ttl=120 time=33.770 ms
64 bytes from 8.8.8.8: icmp_seq=65 ttl=120 time=37.034 ms
64 bytes from 8.8.8.8: icmp_seq=66 ttl=120 time=29.720 ms
64 bytes from 8.8.8.8: icmp_seq=67 ttl=120 time=220.194 ms
64 bytes from 8.8.8.8: icmp_seq=68 ttl=120 time=29.132 ms
64 bytes from 8.8.8.8: icmp_seq=69 ttl=120 time=30.293 ms
64 bytes from 8.8.8.8: icmp_seq=70 ttl=120 time=33.909 ms
64 bytes from 8.8.8.8: icmp_seq=71 ttl=120 time=41.102 ms
64 bytes from 8.8.8.8: icmp_seq=72 ttl=120 time=154.420 ms
64 bytes from 8.8.8.8: icmp_seq=73 ttl=120 time=33.454 ms
64 bytes from 8.8.8.8: icmp_seq=74 ttl=120 time=24.785 ms
64 bytes from 8.8.8.8: icmp_seq=75 ttl=120 time=37.341 ms
64 bytes from 8.8.8.8: icmp_seq=76 ttl=120 time=168.241 ms
64 bytes from 8.8.8.8: icmp_seq=77 ttl=120 time=75.746 ms
64 bytes from 8.8.8.8: icmp_seq=78 ttl=120 time=32.891 ms
64 bytes from 8.8.8.8: icmp_seq=79 ttl=120 time=32.949 ms
64 bytes from 8.8.8.8: icmp_seq=80 ttl=120 time=43.044 ms
64 bytes from 8.8.8.8: icmp_seq=81 ttl=120 time=192.527 ms
64 bytes from 8.8.8.8: icmp_seq=82 ttl=120 time=27.283 ms
64 bytes from 8.8.8.8: icmp_seq=83 ttl=120 time=40.139 ms
64 bytes from 8.8.8.8: icmp_seq=84 ttl=120 time=29.356 ms
64 bytes from 8.8.8.8: icmp_seq=85 ttl=120 time=29.260 ms
64 bytes from 8.8.8.8: icmp_seq=86 ttl=120 time=51.730 ms
64 bytes from 8.8.8.8: icmp_seq=87 ttl=120 time=97.938 ms
64 bytes from 8.8.8.8: icmp_seq=88 ttl=120 time=34.966 ms
64 bytes from 8.8.8.8: icmp_seq=89 ttl=120 time=56.956 ms
64 bytes from 8.8.8.8: icmp_seq=90 ttl=120 time=31.687 ms
64 bytes from 8.8.8.8: icmp_seq=91 ttl=120 time=52.803 ms
64 bytes from 8.8.8.8: icmp_seq=92 ttl=120 time=187.763 ms
64 bytes from 8.8.8.8: icmp_seq=93 ttl=120 time=25.815 ms
64 bytes from 8.8.8.8: icmp_seq=94 ttl=120 time=26.324 ms
64 bytes from 8.8.8.8: icmp_seq=95 ttl=120 time=26.631 ms
64 bytes from 8.8.8.8: icmp_seq=96 ttl=120 time=32.937 ms
64 bytes from 8.8.8.8: icmp_seq=97 ttl=120 time=147.529 ms
64 bytes from 8.8.8.8: icmp_seq=98 ttl=120 time=26.464 ms
64 bytes from 8.8.8.8: icmp_seq=99 ttl=120 time=30.663 ms
64 bytes from 8.8.8.8: icmp_seq=100 ttl=120 time=39.850 ms
64 bytes from 8.8.8.8: icmp_seq=101 ttl=120 time=160.286 ms
64 bytes from 8.8.8.8: icmp_seq=102 ttl=120 time=26.532 ms
64 bytes from 8.8.8.8: icmp_seq=103 ttl=120 time=31.757 ms
64 bytes from 8.8.8.8: icmp_seq=104 ttl=120 time=24.758 ms
64 bytes from 8.8.8.8: icmp_seq=105 ttl=120 time=56.386 ms
64 bytes from 8.8.8.8: icmp_seq=106 ttl=120 time=30.960 ms
64 bytes from 8.8.8.8: icmp_seq=107 ttl=120 time=32.773 ms
64 bytes from 8.8.8.8: icmp_seq=108 ttl=120 time=31.707 ms
64 bytes from 8.8.8.8: icmp_seq=109 ttl=120 time=41.865 ms
64 bytes from 8.8.8.8: icmp_seq=110 ttl=120 time=30.915 ms
64 bytes from 8.8.8.8: icmp_seq=111 ttl=120 time=35.800 ms
64 bytes from 8.8.8.8: icmp_seq=112 ttl=120 time=44.258 ms
64 bytes from 8.8.8.8: icmp_seq=113 ttl=120 time=29.896 ms
64 bytes from 8.8.8.8: icmp_seq=114 ttl=120 time=30.070 ms
64 bytes from 8.8.8.8: icmp_seq=115 ttl=120 time=37.088 ms
64 bytes from 8.8.8.8: icmp_seq=116 ttl=120 time=32.493 ms
64 bytes from 8.8.8.8: icmp_seq=117 ttl=120 time=97.824 ms
64 bytes from 8.8.8.8: icmp_seq=118 ttl=120 time=24.663 ms
64 bytes from 8.8.8.8: icmp_seq=119 ttl=120 time=74.524 ms
64 bytes from 8.8.8.8: icmp_seq=120 ttl=120 time=22.933 ms
64 bytes from 8.8.8.8: icmp_seq=121 ttl=120 time=27.941 ms
64 bytes from 8.8.8.8: icmp_seq=122 ttl=120 time=28.929 ms
64 bytes from 8.8.8.8: icmp_seq=123 ttl=120 time=32.112 ms
64 bytes from 8.8.8.8: icmp_seq=124 ttl=120 time=25.207 ms
64 bytes from 8.8.8.8: icmp_seq=125 ttl=120 time=30.245 ms
64 bytes from 8.8.8.8: icmp_seq=126 ttl=120 time=29.353 ms
64 bytes from 8.8.8.8: icmp_seq=127 ttl=120 time=49.206 ms
64 bytes from 8.8.8.8: icmp_seq=128 ttl=120 time=34.888 ms
64 bytes from 8.8.8.8: icmp_seq=129 ttl=120 time=52.613 ms
64 bytes from 8.8.8.8: icmp_seq=130 ttl=120 time=27.777 ms
64 bytes from 8.8.8.8: icmp_seq=131 ttl=120 time=36.459 ms
Request timeout for icmp_seq 132
Request timeout for icmp_seq 133
Request timeout for icmp_seq 134
Request timeout for icmp_seq 135
64 bytes from 8.8.8.8: icmp_seq=133 ttl=120 time=3519.081 ms
64 bytes from 8.8.8.8: icmp_seq=134 ttl=120 time=2526.632 ms
64 bytes from 8.8.8.8: icmp_seq=135 ttl=120 time=1528.577 ms
64 bytes from 8.8.8.8: icmp_seq=136 ttl=120 time=541.819 ms
64 bytes from 8.8.8.8: icmp_seq=137 ttl=120 time=33.630 ms
64 bytes from 8.8.8.8: icmp_seq=138 ttl=120 time=61.608 ms
64 bytes from 8.8.8.8: icmp_seq=139 ttl=120 time=34.766 ms
64 bytes from 8.8.8.8: icmp_seq=140 ttl=120 time=25.104 ms
64 bytes from 8.8.8.8: icmp_seq=141 ttl=120 time=27.680 ms
64 bytes from 8.8.8.8: icmp_seq=142 ttl=120 time=51.038 ms
64 bytes from 8.8.8.8: icmp_seq=143 ttl=120 time=32.258 ms
64 bytes from 8.8.8.8: icmp_seq=144 ttl=120 time=40.193 ms
64 bytes from 8.8.8.8: icmp_seq=145 ttl=120 time=34.155 ms
64 bytes from 8.8.8.8: icmp_seq=146 ttl=120 time=24.181 ms
64 bytes from 8.8.8.8: icmp_seq=147 ttl=120 time=26.886 ms
64 bytes from 8.8.8.8: icmp_seq=148 ttl=120 time=56.230 ms
64 bytes from 8.8.8.8: icmp_seq=149 ttl=120 time=30.775 ms
64 bytes from 8.8.8.8: icmp_seq=150 ttl=120 time=28.424 ms
64 bytes from 8.8.8.8: icmp_seq=151 ttl=120 time=36.175 ms
64 bytes from 8.8.8.8: icmp_seq=152 ttl=120 time=37.360 ms
64 bytes from 8.8.8.8: icmp_seq=153 ttl=120 time=75.959 ms
64 bytes from 8.8.8.8: icmp_seq=154 ttl=120 time=32.383 ms
64 bytes from 8.8.8.8: icmp_seq=155 ttl=120 time=49.693 ms
64 bytes from 8.8.8.8: icmp_seq=156 ttl=120 time=35.417 ms
64 bytes from 8.8.8.8: icmp_seq=157 ttl=120 time=30.856 ms
64 bytes from 8.8.8.8: icmp_seq=158 ttl=120 time=38.459 ms
64 bytes from 8.8.8.8: icmp_seq=159 ttl=120 time=31.220 ms
64 bytes from 8.8.8.8: icmp_seq=160 ttl=120 time=53.091 ms
64 bytes from 8.8.8.8: icmp_seq=161 ttl=120 time=49.640 ms
64 bytes from 8.8.8.8: icmp_seq=162 ttl=120 time=25.475 ms
64 bytes from 8.8.8.8: icmp_seq=163 ttl=120 time=153.197 ms
64 bytes from 8.8.8.8: icmp_seq=164 ttl=120 time=40.568 ms
64 bytes from 8.8.8.8: icmp_seq=165 ttl=120 time=25.077 ms
64 bytes from 8.8.8.8: icmp_seq=166 ttl=120 time=39.841 ms
64 bytes from 8.8.8.8: icmp_seq=167 ttl=120 time=44.885 ms
64 bytes from 8.8.8.8: icmp_seq=168 ttl=120 time=28.291 ms
64 bytes from 8.8.8.8: icmp_seq=169 ttl=120 time=32.741 ms
64 bytes from 8.8.8.8: icmp_seq=170 ttl=120 time=24.197 ms
64 bytes from 8.8.8.8: icmp_seq=171 ttl=120 time=34.725 ms
64 bytes from 8.8.8.8: icmp_seq=172 ttl=120 time=29.456 ms
64 bytes from 8.8.8.8: icmp_seq=173 ttl=120 time=40.810 ms
64 bytes from 8.8.8.8: icmp_seq=174 ttl=120 time=36.101 ms
64 bytes from 8.8.8.8: icmp_seq=175 ttl=120 time=57.444 ms
64 bytes from 8.8.8.8: icmp_seq=176 ttl=120 time=31.079 ms
64 bytes from 8.8.8.8: icmp_seq=177 ttl=120 time=26.464 ms
64 bytes from 8.8.8.8: icmp_seq=178 ttl=120 time=60.699 ms
64 bytes from 8.8.8.8: icmp_seq=179 ttl=120 time=25.086 ms
64 bytes from 8.8.8.8: icmp_seq=180 ttl=120 time=24.223 ms
64 bytes from 8.8.8.8: icmp_seq=181 ttl=120 time=75.186 ms
64 bytes from 8.8.8.8: icmp_seq=182 ttl=120 time=43.832 ms
64 bytes from 8.8.8.8: icmp_seq=183 ttl=120 time=30.802 ms
64 bytes from 8.8.8.8: icmp_seq=184 ttl=120 time=41.419 ms
64 bytes from 8.8.8.8: icmp_seq=185 ttl=120 time=30.707 ms
64 bytes from 8.8.8.8: icmp_seq=186 ttl=120 time=26.580 ms
64 bytes from 8.8.8.8: icmp_seq=187 ttl=120 time=32.492 ms
64 bytes from 8.8.8.8: icmp_seq=188 ttl=120 time=37.764 ms
64 bytes from 8.8.8.8: icmp_seq=189 ttl=120 time=30.411 ms
64 bytes from 8.8.8.8: icmp_seq=190 ttl=120 time=31.719 ms
64 bytes from 8.8.8.8: icmp_seq=191 ttl=120 time=37.741 ms
64 bytes from 8.8.8.8: icmp_seq=192 ttl=120 time=26.067 ms
64 bytes from 8.8.8.8: icmp_seq=193 ttl=120 time=34.905 ms
64 bytes from 8.8.8.8: icmp_seq=194 ttl=120 time=32.730 ms
64 bytes from 8.8.8.8: icmp_seq=195 ttl=120 time=36.795 ms
64 bytes from 8.8.8.8: icmp_seq=196 ttl=120 time=63.679 ms
64 bytes from 8.8.8.8: icmp_seq=197 ttl=120 time=37.365 ms
64 bytes from 8.8.8.8: icmp_seq=198 ttl=120 time=33.111 ms
64 bytes from 8.8.8.8: icmp_seq=199 ttl=120 time=34.490 ms
64 bytes from 8.8.8.8: icmp_seq=200 ttl=120 time=29.380 ms
64 bytes from 8.8.8.8: icmp_seq=201 ttl=120 time=133.778 ms
64 bytes from 8.8.8.8: icmp_seq=202 ttl=120 time=29.162 ms
64 bytes from 8.8.8.8: icmp_seq=203 ttl=120 time=28.711 ms
64 bytes from 8.8.8.8: icmp_seq=204 ttl=120 time=33.638 ms
64 bytes from 8.8.8.8: icmp_seq=205 ttl=120 time=37.067 ms
64 bytes from 8.8.8.8: icmp_seq=206 ttl=120 time=25.264 ms
64 bytes from 8.8.8.8: icmp_seq=207 ttl=120 time=26.951 ms
64 bytes from 8.8.8.8: icmp_seq=208 ttl=120 time=25.742 ms
64 bytes from 8.8.8.8: icmp_seq=209 ttl=120 time=28.279 ms
64 bytes from 8.8.8.8: icmp_seq=210 ttl=120 time=28.710 ms
64 bytes from 8.8.8.8: icmp_seq=211 ttl=120 time=29.796 ms
64 bytes from 8.8.8.8: icmp_seq=212 ttl=120 time=59.188 ms
64 bytes from 8.8.8.8: icmp_seq=213 ttl=120 time=35.020 ms
64 bytes from 8.8.8.8: icmp_seq=214 ttl=120 time=35.191 ms
64 bytes from 8.8.8.8: icmp_seq=215 ttl=120 time=25.420 ms
64 bytes from 8.8.8.8: icmp_seq=216 ttl=120 time=47.535 ms
64 bytes from 8.8.8.8: icmp_seq=217 ttl=120 time=38.147 ms
64 bytes from 8.8.8.8: icmp_seq=218 ttl=120 time=32.092 ms
64 bytes from 8.8.8.8: icmp_seq=219 ttl=120 time=43.103 ms
64 bytes from 8.8.8.8: icmp_seq=220 ttl=120 time=32.535 ms
64 bytes from 8.8.8.8: icmp_seq=221 ttl=120 time=32.721 ms
64 bytes from 8.8.8.8: icmp_seq=222 ttl=120 time=32.211 ms
64 bytes from 8.8.8.8: icmp_seq=223 ttl=120 time=26.001 ms
64 bytes from 8.8.8.8: icmp_seq=224 ttl=120 time=94.448 ms
64 bytes from 8.8.8.8: icmp_seq=225 ttl=120 time=31.775 ms
64 bytes from 8.8.8.8: icmp_seq=226 ttl=120 time=32.506 ms
64 bytes from 8.8.8.8: icmp_seq=227 ttl=120 time=29.544 ms
64 bytes from 8.8.8.8: icmp_seq=228 ttl=120 time=26.246 ms
64 bytes from 8.8.8.8: icmp_seq=229 ttl=120 time=38.025 ms
64 bytes from 8.8.8.8: icmp_seq=230 ttl=120 time=51.743 ms
64 bytes from 8.8.8.8: icmp_seq=231 ttl=120 time=74.396 ms
64 bytes from 8.8.8.8: icmp_seq=232 ttl=120 time=49.692 ms
64 bytes from 8.8.8.8: icmp_seq=233 ttl=120 time=84.034 ms
64 bytes from 8.8.8.8: icmp_seq=234 ttl=120 time=23.776 ms
64 bytes from 8.8.8.8: icmp_seq=235 ttl=120 time=51.396 ms
64 bytes from 8.8.8.8: icmp_seq=236 ttl=120 time=44.026 ms
64 bytes from 8.8.8.8: icmp_seq=237 ttl=120 time=27.258 ms
64 bytes from 8.8.8.8: icmp_seq=238 ttl=120 time=27.640 ms
64 bytes from 8.8.8.8: icmp_seq=239 ttl=120 time=52.710 ms
64 bytes from 8.8.8.8: icmp_seq=240 ttl=120 time=29.805 ms
64 bytes from 8.8.8.8: icmp_seq=241 ttl=120 time=34.015 ms
64 bytes from 8.8.8.8: icmp_seq=242 ttl=120 time=34.491 ms
64 bytes from 8.8.8.8: icmp_seq=243 ttl=120 time=30.028 ms
64 bytes from 8.8.8.8: icmp_seq=244 ttl=120 time=33.643 ms
64 bytes from 8.8.8.8: icmp_seq=245 ttl=120 time=41.823 ms
64 bytes from 8.8.8.8: icmp_seq=246 ttl=120 time=29.310 ms
64 bytes from 8.8.8.8: icmp_seq=247 ttl=120 time=40.451 ms
64 bytes from 8.8.8.8: icmp_seq=248 ttl=120 time=36.171 ms
64 bytes from 8.8.8.8: icmp_seq=249 ttl=120 time=36.385 ms
64 bytes from 8.8.8.8: icmp_seq=250 ttl=120 time=37.853 ms
64 bytes from 8.8.8.8: icmp_seq=251 ttl=120 time=37.339 ms
64 bytes from 8.8.8.8: icmp_seq=252 ttl=120 time=31.210 ms
64 bytes from 8.8.8.8: icmp_seq=253 ttl=120 time=36.636 ms
64 bytes from 8.8.8.8: icmp_seq=254 ttl=120 time=26.568 ms
64 bytes from 8.8.8.8: icmp_seq=255 ttl=120 time=89.010 ms
64 bytes from 8.8.8.8: icmp_seq=256 ttl=120 time=24.212 ms
64 bytes from 8.8.8.8: icmp_seq=257 ttl=120 time=30.119 ms
64 bytes from 8.8.8.8: icmp_seq=258 ttl=120 time=32.479 ms
64 bytes from 8.8.8.8: icmp_seq=259 ttl=120 time=28.176 ms
64 bytes from 8.8.8.8: icmp_seq=260 ttl=120 time=30.562 ms
64 bytes from 8.8.8.8: icmp_seq=261 ttl=120 time=29.174 ms
64 bytes from 8.8.8.8: icmp_seq=262 ttl=120 time=47.822 ms
64 bytes from 8.8.8.8: icmp_seq=263 ttl=120 time=29.666 ms
64 bytes from 8.8.8.8: icmp_seq=264 ttl=120 time=26.228 ms
64 bytes from 8.8.8.8: icmp_seq=265 ttl=120 time=26.075 ms
64 bytes from 8.8.8.8: icmp_seq=266 ttl=120 time=28.721 ms
64 bytes from 8.8.8.8: icmp_seq=267 ttl=120 time=35.979 ms
64 bytes from 8.8.8.8: icmp_seq=268 ttl=120 time=27.920 ms
64 bytes from 8.8.8.8: icmp_seq=269 ttl=120 time=34.449 ms
64 bytes from 8.8.8.8: icmp_seq=270 ttl=120 time=36.493 ms
64 bytes from 8.8.8.8: icmp_seq=271 ttl=120 time=48.645 ms
64 bytes from 8.8.8.8: icmp_seq=272 ttl=120 time=30.328 ms
64 bytes from 8.8.8.8: icmp_seq=273 ttl=120 time=31.704 ms
64 bytes from 8.8.8.8: icmp_seq=274 ttl=120 time=33.270 ms
64 bytes from 8.8.8.8: icmp_seq=275 ttl=120 time=37.143 ms
64 bytes from 8.8.8.8: icmp_seq=276 ttl=120 time=40.424 ms
64 bytes from 8.8.8.8: icmp_seq=277 ttl=120 time=39.102 ms
64 bytes from 8.8.8.8: icmp_seq=278 ttl=120 time=43.687 ms
64 bytes from 8.8.8.8: icmp_seq=279 ttl=120 time=53.816 ms
64 bytes from 8.8.8.8: icmp_seq=280 ttl=120 time=40.099 ms
64 bytes from 8.8.8.8: icmp_seq=281 ttl=120 time=30.233 ms
64 bytes from 8.8.8.8: icmp_seq=282 ttl=120 time=23.469 ms
64 bytes from 8.8.8.8: icmp_seq=283 ttl=120 time=30.401 ms
64 bytes from 8.8.8.8: icmp_seq=284 ttl=120 time=48.609 ms
64 bytes from 8.8.8.8: icmp_seq=285 ttl=120 time=33.828 ms
64 bytes from 8.8.8.8: icmp_seq=286 ttl=120 time=26.128 ms
64 bytes from 8.8.8.8: icmp_seq=287 ttl=120 time=51.456 ms
64 bytes from 8.8.8.8: icmp_seq=288 ttl=120 time=30.343 ms
64 bytes from 8.8.8.8: icmp_seq=289 ttl=120 time=24.521 ms
64 bytes from 8.8.8.8: icmp_seq=290 ttl=120 time=30.801 ms
64 bytes from 8.8.8.8: icmp_seq=291 ttl=120 time=28.641 ms
64 bytes from 8.8.8.8: icmp_seq=292 ttl=120 time=44.556 ms
64 bytes from 8.8.8.8: icmp_seq=293 ttl=120 time=28.199 ms
64 bytes from 8.8.8.8: icmp_seq=294 ttl=120 time=27.422 ms
64 bytes from 8.8.8.8: icmp_seq=295 ttl=120 time=23.672 ms
64 bytes from 8.8.8.8: icmp_seq=296 ttl=120 time=60.580 ms
64 bytes from 8.8.8.8: icmp_seq=297 ttl=120 time=25.765 ms
64 bytes from 8.8.8.8: icmp_seq=298 ttl=120 time=24.642 ms
64 bytes from 8.8.8.8: icmp_seq=299 ttl=120 time=35.795 ms
64 bytes from 8.8.8.8: icmp_seq=300 ttl=120 time=27.529 ms
64 bytes from 8.8.8.8: icmp_seq=301 ttl=120 time=39.318 ms
64 bytes from 8.8.8.8: icmp_seq=302 ttl=120 time=43.845 ms
64 bytes from 8.8.8.8: icmp_seq=303 ttl=120 time=37.724 ms
64 bytes from 8.8.8.8: icmp_seq=304 ttl=120 time=33.584 ms
64 bytes from 8.8.8.8: icmp_seq=305 ttl=120 time=30.087 ms
64 bytes from 8.8.8.8: icmp_seq=306 ttl=120 time=30.527 ms
64 bytes from 8.8.8.8: icmp_seq=307 ttl=120 time=56.474 ms
64 bytes from 8.8.8.8: icmp_seq=308 ttl=120 time=38.772 ms
64 bytes from 8.8.8.8: icmp_seq=309 ttl=120 time=34.706 ms
64 bytes from 8.8.8.8: icmp_seq=310 ttl=120 time=35.467 ms
64 bytes from 8.8.8.8: icmp_seq=311 ttl=120 time=29.531 ms
64 bytes from 8.8.8.8: icmp_seq=312 ttl=120 time=28.744 ms
64 bytes from 8.8.8.8: icmp_seq=313 ttl=120 time=25.356 ms
64 bytes from 8.8.8.8: icmp_seq=314 ttl=120 time=40.466 ms
64 bytes from 8.8.8.8: icmp_seq=315 ttl=120 time=45.378 ms
64 bytes from 8.8.8.8: icmp_seq=316 ttl=120 time=32.595 ms
64 bytes from 8.8.8.8: icmp_seq=317 ttl=120 time=26.637 ms
64 bytes from 8.8.8.8: icmp_seq=318 ttl=120 time=39.100 ms
64 bytes from 8.8.8.8: icmp_seq=319 ttl=120 time=26.995 ms
64 bytes from 8.8.8.8: icmp_seq=320 ttl=120 time=46.275 ms
64 bytes from 8.8.8.8: icmp_seq=321 ttl=120 time=27.725 ms
64 bytes from 8.8.8.8: icmp_seq=322 ttl=120 time=31.669 ms
64 bytes from 8.8.8.8: icmp_seq=323 ttl=120 time=33.242 ms
64 bytes from 8.8.8.8: icmp_seq=324 ttl=120 time=26.797 ms
64 bytes from 8.8.8.8: icmp_seq=325 ttl=120 time=35.178 ms
64 bytes from 8.8.8.8: icmp_seq=326 ttl=120 time=30.014 ms
64 bytes from 8.8.8.8: icmp_seq=327 ttl=120 time=26.666 ms
64 bytes from 8.8.8.8: icmp_seq=328 ttl=120 time=32.948 ms
64 bytes from 8.8.8.8: icmp_seq=329 ttl=120 time=33.358 ms
64 bytes from 8.8.8.8: icmp_seq=330 ttl=120 time=33.935 ms
64 bytes from 8.8.8.8: icmp_seq=331 ttl=120 time=35.536 ms
64 bytes from 8.8.8.8: icmp_seq=332 ttl=120 time=39.058 ms
64 bytes from 8.8.8.8: icmp_seq=333 ttl=120 time=33.342 ms
64 bytes from 8.8.8.8: icmp_seq=334 ttl=120 time=26.476 ms
64 bytes from 8.8.8.8: icmp_seq=335 ttl=120 time=27.035 ms
64 bytes from 8.8.8.8: icmp_seq=336 ttl=120 time=31.939 ms
64 bytes from 8.8.8.8: icmp_seq=337 ttl=120 time=47.010 ms
64 bytes from 8.8.8.8: icmp_seq=338 ttl=120 time=31.928 ms
64 bytes from 8.8.8.8: icmp_seq=339 ttl=120 time=30.147 ms
64 bytes from 8.8.8.8: icmp_seq=340 ttl=120 time=27.909 ms
64 bytes from 8.8.8.8: icmp_seq=341 ttl=120 time=30.807 ms
64 bytes from 8.8.8.8: icmp_seq=342 ttl=120 time=30.297 ms
64 bytes from 8.8.8.8: icmp_seq=343 ttl=120 time=33.078 ms
64 bytes from 8.8.8.8: icmp_seq=344 ttl=120 time=34.516 ms
64 bytes from 8.8.8.8: icmp_seq=345 ttl=120 time=31.564 ms
64 bytes from 8.8.8.8: icmp_seq=346 ttl=120 time=32.513 ms
64 bytes from 8.8.8.8: icmp_seq=347 ttl=120 time=23.915 ms
64 bytes from 8.8.8.8: icmp_seq=348 ttl=120 time=32.141 ms
64 bytes from 8.8.8.8: icmp_seq=349 ttl=120 time=55.485 ms
64 bytes from 8.8.8.8: icmp_seq=350 ttl=120 time=25.014 ms
64 bytes from 8.8.8.8: icmp_seq=351 ttl=120 time=30.787 ms
64 bytes from 8.8.8.8: icmp_seq=352 ttl=120 time=33.544 ms
64 bytes from 8.8.8.8: icmp_seq=353 ttl=120 time=30.087 ms
64 bytes from 8.8.8.8: icmp_seq=354 ttl=120 time=29.845 ms
64 bytes from 8.8.8.8: icmp_seq=355 ttl=120 time=27.667 ms
